person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,OTHER,OWN,RENT,EDUCATION,HOMEIMPROVEMENT,MEDICAL,PERSONAL,VENTURE,B,C,D,E,F,G,Y
66000,RENT,0.0,EDUCATION,A,,0,0.09,N,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
105996,MORTGAGE,7.0,MEDICAL,A,7.51,0,0.03,N,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62900,RENT,2.0,MEDICAL,C,13.85,1,0.27,N,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
24000,RENT,0.0,MEDICAL,B,11.26,0,0.07,N,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
74700,MORTGAGE,7.0,HOMEIMPROVEMENT,B,11.49,1,0.07,N,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
160000,MORTGAGE,1.0,VENTURE,C,15.23,0,0.22,Y,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
50000,MORTGAGE,0.0,EDUCATION,B,9.91,0,0.37,N,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
77700,RENT,5.0,MEDICAL,C,,0,0.03,Y,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
175000,MORTGAGE,8.0,PERSONAL,B,11.99,0,0.12,N,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
94000,RENT,4.0,VENTURE,A,,0,0.08,N,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
58650,RENT,4.0,MEDICAL,D,16.49,1,0.14,N,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
52256,RENT,13.0,PERSONAL,B,,0,0.08,N,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
63996,MORTGAGE,8.0,EDUCATION,B,10.25,0,0.19,N,17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
57000,MORTGAGE,1.0,VENTURE,A,7.49,0,0.08,N,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,9.88,0,0.15,N,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
200000,RENT,1.0,PERSONAL,B,10.99,0,0.04,N,15,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
87360,RENT,1.0,EDUCATION,C,12.99,0,0.08,N,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
25000,MORTGAGE,2.0,PERSONAL,B,9.91,0,0.14,N,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
79000,RENT,3.0,DEBTCONSOLIDATION,A,7.88,0,0.13,N,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
136000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,9.99,0,0.15,N,16,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
21996,RENT,6.0,VENTURE,C,13.47,0,0.27,Y,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
62903,MORTGAGE,4.0,MEDICAL,B,10.0,1,0.13,N,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
140000,MORTGAGE,14.0,DEBTCONSOLIDATION,A,6.91,0,0.07,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86000,RENT,4.0,MEDICAL,A,6.62,0,0.16,N,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
101000,MORTGAGE,8.0,MEDICAL,A,8.94,0,0.15,N,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43200,RENT,5.0,VENTURE,B,10.36,0,0.28,N,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
32000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,11.58,0,0.47,N,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57000,MORTGAGE,5.0,VENTURE,C,,0,0.25,Y,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
49000,RENT,9.0,HOMEIMPROVEMENT,A,6.62,1,0.2,N,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
50000,RENT,5.0,PERSONAL,B,11.48,0,0.12,N,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
171870,MORTGAGE,4.0,MEDICAL,D,15.62,1,0.05,Y,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
25596,RENT,0.0,MEDICAL,B,9.99,0,0.25,N,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
60000,RENT,0.0,MEDICAL,A,7.66,0,0.02,N,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
73100,RENT,0.0,MEDICAL,D,14.54,1,0.23,Y,11,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
14000,RENT,0.0,DEBTCONSOLIDATION,C,,0,0.11,Y,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
62000,MORTGAGE,18.0,VENTURE,B,11.71,0,0.45,N,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
50000,OWN,6.0,EDUCATION,B,9.91,0,0.06,N,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
55845,RENT,1.0,MEDICAL,D,14.96,1,0.21,N,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
110000,RENT,5.0,DEBTCONSOLIDATION,A,7.88,0,0.09,N,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45000,RENT,2.0,EDUCATION,A,9.38,0,0.25,N,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
50000,RENT,0.0,EDUCATION,A,7.74,0,0.16,N,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
32400,MORTGAGE,9.0,PERSONAL,C,13.99,0,0.31,Y,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
40000,OWN,1.0,HOMEIMPROVEMENT,B,11.48,0,0.38,N,17,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
80000,MORTGAGE,4.0,PERSONAL,A,,0,0.09,N,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51000,MORTGAGE,2.0,MEDICAL,A,7.88,0,0.14,N,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
120000,MORTGAGE,2.0,EDUCATION,A,7.68,0,0.04,N,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80000,OWN,11.0,EDUCATION,B,11.14,0,0.06,N,7,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
63000,RENT,1.0,DEBTCONSOLIDATION,C,,0,0.05,N,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
56000,RENT,4.0,HOMEIMPROVEMENT,A,8.94,0,0.21,N,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
60000,MORTGAGE,9.0,PERSONAL,B,12.21,1,0.17,N,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
98000,RENT,5.0,PERSONAL,C,15.96,0,0.06,N,23,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
38000,OWN,1.0,HOMEIMPROVEMENT,A,8.94,0,0.26,N,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34000,RENT,2.0,MEDICAL,B,9.63,1,0.38,N,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
48500,RENT,7.0,MEDICAL,C,13.85,1,0.37,Y,15,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
120000,RENT,0.0,PERSONAL,B,10.99,0,0.05,N,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
191000,MORTGAGE,1.0,MEDICAL,B,12.53,0,0.05,N,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
46739,RENT,0.0,MEDICAL,C,13.48,0,0.24,N,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
28800,MORTGAGE,2.0,VENTURE,A,6.62,0,0.18,N,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42000,RENT,2.0,MEDICAL,B,10.25,1,0.39,N,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
29000,RENT,2.0,VENTURE,C,15.27,0,0.21,Y,6,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
55488,RENT,4.0,MEDICAL,D,15.21,1,0.08,N,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
75000,MORTGAGE,9.0,PERSONAL,A,7.51,0,0.32,N,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43000,RENT,3.0,DEBTCONSOLIDATION,B,10.37,0,0.19,N,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
53796,RENT,1.0,DEBTCONSOLIDATION,B,11.14,0,0.2,N,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
84996,MORTGAGE,4.0,PERSONAL,B,12.69,0,0.09,N,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
12000,OWN,0.0,PERSONAL,C,13.48,1,0.35,Y,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
59000,RENT,5.0,DEBTCONSOLIDATION,A,7.14,0,0.05,N,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26400,RENT,1.0,EDUCATION,C,15.27,0,0.13,N,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
98000,RENT,2.0,HOMEIMPROVEMENT,A,6.91,0,0.2,N,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
62000,RENT,14.0,MEDICAL,B,11.71,0,0.19,N,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
15600,RENT,1.0,VENTURE,A,5.99,1,0.29,N,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
98000,MORTGAGE,2.0,PERSONAL,C,13.22,1,0.05,Y,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
76000,RENT,2.0,PERSONAL,C,13.49,0,0.01,N,8,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
120000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,11.66,0,0.08,Y,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
38000,RENT,8.0,MEDICAL,C,12.87,1,0.42,Y,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
35000,RENT,4.0,MEDICAL,B,11.71,0,0.14,N,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
24000,MORTGAGE,6.0,MEDICAL,A,7.14,0,0.1,N,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80000,MORTGAGE,8.0,EDUCATION,A,8.9,0,0.13,N,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
91000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,10.39,0,0.08,N,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55000,MORTGAGE,7.0,EDUCATION,A,,0,0.27,N,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24996,RENT,2.0,DEBTCONSOLIDATION,C,12.53,0,0.28,N,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
165996,RENT,1.0,DEBTCONSOLIDATION,A,5.42,0,0.04,N,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55000,RENT,4.0,VENTURE,D,14.42,0,0.18,Y,9,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
95000,MORTGAGE,5.0,VENTURE,A,7.88,0,0.05,N,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80000,RENT,3.0,HOMEIMPROVEMENT,A,6.62,0,0.15,N,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
94000,MORTGAGE,13.0,MEDICAL,B,10.99,0,0.05,N,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
86400,MORTGAGE,8.0,PERSONAL,C,,0,0.19,N,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
129996,MORTGAGE,2.0,VENTURE,D,14.84,1,0.1,Y,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
69996,OWN,2.0,MEDICAL,C,12.84,0,0.11,Y,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
89004,RENT,6.0,MEDICAL,C,13.16,0,0.07,Y,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
60000,RENT,7.0,MEDICAL,B,9.91,0,0.2,N,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
225000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,,0,0.06,N,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54000,RENT,0.0,PERSONAL,D,14.61,1,0.38,Y,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
45000,RENT,4.0,MEDICAL,B,12.69,0,0.22,N,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
70000,RENT,1.0,VENTURE,C,14.27,0,0.04,Y,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
45000,RENT,0.0,MEDICAL,C,12.04,0,0.25,Y,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
51000,RENT,1.0,HOMEIMPROVEMENT,A,7.74,0,0.04,N,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
72000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,7.9,0,0.14,N,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56000,RENT,2.0,HOMEIMPROVEMENT,C,13.47,0,0.27,N,15,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
90000,MORTGAGE,2.0,MEDICAL,B,12.42,0,0.17,N,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
176004,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10.0,0,0.02,N,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50400,OWN,0.0,HOMEIMPROVEMENT,D,14.59,0,0.12,N,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
80000,MORTGAGE,9.0,VENTURE,A,6.03,0,0.07,N,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60000,MORTGAGE,7.0,MEDICAL,C,12.99,0,0.08,N,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
54000,RENT,9.0,HOMEIMPROVEMENT,C,14.27,1,0.28,Y,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
115000,RENT,2.0,MEDICAL,A,,0,0.12,N,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16000,RENT,0.0,DEBTCONSOLIDATION,A,9.32,1,0.2,N,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70000,RENT,5.0,HOMEIMPROVEMENT,C,12.23,0,0.21,N,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
33000,RENT,2.0,PERSONAL,A,7.9,0,0.18,N,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
70000,MORTGAGE,5.0,PERSONAL,A,7.51,0,0.04,N,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
85000,MORTGAGE,9.0,PERSONAL,A,9.32,0,0.01,N,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55600,OWN,14.0,EDUCATION,B,9.99,0,0.16,N,6,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
68000,MORTGAGE,1.0,PERSONAL,C,13.49,0,0.24,Y,13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
72800,RENT,3.0,HOMEIMPROVEMENT,D,14.09,1,0.33,N,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
42000,MORTGAGE,8.0,PERSONAL,B,11.49,0,0.02,N,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
79600,RENT,5.0,EDUCATION,A,7.88,0,0.07,N,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
75000,RENT,5.0,PERSONAL,A,6.91,0,0.27,N,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
95000,MORTGAGE,1.0,PERSONAL,B,9.91,0,0.22,N,14,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
75000,RENT,2.0,MEDICAL,A,8.49,0,0.08,N,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
145000,MORTGAGE,6.0,PERSONAL,A,6.92,0,0.08,N,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47004,RENT,12.0,MEDICAL,B,11.49,0,0.06,N,13,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
70550,RENT,0.0,MEDICAL,E,15.88,1,0.08,N,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
33280,RENT,1.0,PERSONAL,B,,0,0.17,N,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
30000,RENT,7.0,MEDICAL,C,13.61,0,0.27,Y,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
34000,RENT,2.0,EDUCATION,D,,1,0.29,Y,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
31200,RENT,1.0,VENTURE,B,11.99,0,0.1,N,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
23000,RENT,2.0,EDUCATION,C,,0,0.07,Y,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
40000,RENT,1.0,MEDICAL,B,11.99,0,0.13,N,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
27500,RENT,0.0,EDUCATION,B,10.99,0,0.11,N,5,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
43200,RENT,4.0,MEDICAL,B,10.74,0,0.1,N,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
45000,RENT,4.0,MEDICAL,C,15.27,0,0.17,N,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
36000,MORTGAGE,3.0,VENTURE,B,,0,0.14,N,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
26000,RENT,3.0,EDUCATION,B,,1,0.36,N,5,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
87663,MORTGAGE,5.0,HOMEIMPROVEMENT,B,,0,0.16,N,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
65000,RENT,1.0,MEDICAL,B,11.12,0,0.11,N,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
40200,MORTGAGE,5.0,MEDICAL,A,7.88,0,0.18,N,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25200,MORTGAGE,11.0,VENTURE,A,5.42,0,0.18,N,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45000,RENT,0.0,DEBTCONSOLIDATION,B,12.69,0,0.2,N,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
91800,MORTGAGE,0.0,MEDICAL,C,14.22,1,0.15,N,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
33250,RENT,0.0,EDUCATION,D,15.62,1,0.08,Y,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
70000,OWN,10.0,PERSONAL,B,12.42,0,0.14,N,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
38004,RENT,2.0,EDUCATION,A,7.88,0,0.12,N,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
79000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,,0,0.09,N,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54000,MORTGAGE,7.0,MEDICAL,F,18.53,1,0.27,Y,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
176000,MORTGAGE,15.0,PERSONAL,D,14.42,0,0.01,Y,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
111740,MORTGAGE,4.0,PERSONAL,C,14.27,0,0.04,Y,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
133000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,11.99,0,0.02,N,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
91228,MORTGAGE,2.0,MEDICAL,A,7.49,0,0.13,N,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95000,MORTGAGE,5.0,VENTURE,A,,0,0.16,N,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74004,RENT,2.0,DEBTCONSOLIDATION,D,12.61,1,0.1,Y,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
80000,MORTGAGE,0.0,PERSONAL,B,9.63,0,0.1,N,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
60000,RENT,5.0,VENTURE,D,16.49,0,0.08,Y,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
42000,RENT,3.0,VENTURE,A,8.49,0,0.29,N,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
112500,MORTGAGE,4.0,HOMEIMPROVEMENT,D,15.62,0,0.09,Y,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
52000,RENT,5.0,EDUCATION,C,13.22,0,0.15,Y,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
61000,MORTGAGE,11.0,EDUCATION,B,10.37,0,0.02,N,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
44000,OWN,9.0,VENTURE,C,15.96,0,0.14,Y,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
22800,RENT,0.0,PERSONAL,C,13.06,0,0.07,N,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
36000,RENT,3.0,PERSONAL,C,13.57,1,0.4,N,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
81000,RENT,0.0,VENTURE,A,7.14,0,0.07,N,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
125000,RENT,1.0,MEDICAL,C,12.98,0,0.09,Y,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
43680,MORTGAGE,3.0,DEBTCONSOLIDATION,B,10.65,0,0.16,N,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60000,RENT,6.0,PERSONAL,B,12.21,0,0.07,N,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
190000,MORTGAGE,7.0,EDUCATION,B,,0,0.13,N,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
48000,RENT,5.0,PERSONAL,A,,0,0.16,N,13,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
56004,MORTGAGE,5.0,DEBTCONSOLIDATION,B,10.0,1,0.11,N,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35960,RENT,10.0,MEDICAL,B,11.49,0,0.23,N,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
30000,RENT,8.0,EDUCATION,A,7.51,1,0.33,N,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
130000,RENT,7.0,HOMEIMPROVEMENT,A,7.49,0,0.08,N,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
21000,OWN,2.0,VENTURE,C,15.27,0,0.29,N,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
50760,RENT,4.0,EDUCATION,E,16.45,0,0.13,N,11,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
70000,MORTGAGE,5.0,PERSONAL,B,12.21,0,0.29,N,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
70000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,7.51,0,0.07,N,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72000,RENT,4.0,HOMEIMPROVEMENT,D,14.74,0,0.28,Y,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
18000,MORTGAGE,0.0,VENTURE,A,7.88,0,0.11,N,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,5.79,0,0.22,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102000,RENT,3.0,HOMEIMPROVEMENT,C,13.85,0,0.2,N,10,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
125000,RENT,7.0,EDUCATION,C,12.99,0,0.12,N,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
145000,RENT,11.0,MEDICAL,B,12.69,0,0.03,N,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
60000,RENT,4.0,EDUCATION,A,5.79,0,0.12,N,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
57000,RENT,0.0,EDUCATION,C,,0,0.21,N,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
50000,RENT,0.0,PERSONAL,A,7.88,0,0.2,N,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
60000,RENT,6.0,EDUCATION,A,,0,0.21,N,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
47300,MORTGAGE,3.0,MEDICAL,A,7.88,0,0.25,N,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80000,RENT,0.0,DEBTCONSOLIDATION,B,9.88,0,0.2,N,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
67000,RENT,2.0,HOMEIMPROVEMENT,C,14.26,0,0.3,Y,10,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
53000,RENT,13.0,EDUCATION,C,15.96,0,0.19,N,9,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
51600,MORTGAGE,12.0,MEDICAL,A,8.9,0,0.12,N,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39996,MORTGAGE,10.0,VENTURE,A,8.32,0,0.16,N,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50500,MORTGAGE,2.0,MEDICAL,D,,1,0.08,Y,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
48226,RENT,9.0,MEDICAL,A,7.9,0,0.15,N,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
128600,MORTGAGE,9.0,PERSONAL,A,7.9,0,0.22,N,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32220,RENT,11.0,MEDICAL,B,11.49,1,0.55,N,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
92001,RENT,3.0,VENTURE,A,,0,0.05,N,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
46000,RENT,13.0,PERSONAL,C,15.27,0,0.12,N,9,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
42000,OWN,7.0,PERSONAL,B,11.89,0,0.1,N,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
124896,MORTGAGE,5.0,VENTURE,B,,0,0.12,N,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
48000,MORTGAGE,5.0,EDUCATION,C,13.99,0,0.1,Y,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
29000,RENT,0.0,DEBTCONSOLIDATION,A,7.88,1,0.06,N,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32000,RENT,1.0,EDUCATION,A,7.14,0,0.1,N,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
30000,RENT,4.0,VENTURE,B,12.18,0,0.23,N,9,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
84000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,7.29,0,0.08,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32000,RENT,2.0,VENTURE,C,13.22,1,0.31,N,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
24000,RENT,0.0,EDUCATION,D,14.42,1,0.21,Y,27,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
45000,RENT,2.0,PERSONAL,C,12.73,0,0.11,N,7,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
28800,RENT,1.0,EDUCATION,C,14.65,1,0.52,Y,8,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
29000,RENT,5.0,VENTURE,A,7.49,1,0.34,N,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
